InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536485,S0003,GLASS SUGAR BOWL,11,2011-01-02 20:32:00,12.92,12146,Spain
536485,S0021,LUNCH BOX SPACEBOY,8,2011-01-02 20:32:00,7.16,12146,Spain
536485,S0023,WATER BOTTLE RETROSPOT,8,2011-01-02 20:32:00,16.2,12146,Spain
536485,S0002,TEA TIME NAPKINS,10,2011-01-02 20:32:00,15.62,12146,Spain
536486,S0006,BAKING SET SPACEBOY,11,2011-01-02 11:22:00,13.99,16462,United Kingdom
536486,S0014,WOODEN PICTURE FRAME,5,2011-01-02 11:22:00,8.65,16462,United Kingdom
536486,S0004,REGENCY CAKESTAND 3 TIER,3,2011-01-02 11:22:00,2.78,16462,United Kingdom
536486,S0012,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-01-02 11:22:00,12.02,16462,United Kingdom
536486,S0013,SCENTED CANDLE SET,8,2011-01-02 11:22:00,15.02,16462,United Kingdom
536487,S0006,BAKING SET SPACEBOY,6,2011-01-03 09:27:00,13.99,12692,United Kingdom
536487,S0007,PAPER BUNTING,4,2011-01-03 09:27:00,14.41,12692,United Kingdom
536487,S0005,CAKE TINS PANTRY DESIGN,7,2011-01-03 09:27:00,17.59,12692,United Kingdom
536487,S0020,LUNCH BAG RED RETROSPOT,10,2011-01-03 09:27:00,13.94,12692,United Kingdom
536487,S0023,WATER BOTTLE RETROSPOT,7,2011-01-03 09:27:00,16.2,12692,United Kingdom
536488,S0012,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-01-04 15:15:00,12.02,16285,United Kingdom
536488,S0015,LANTERN CREAM,4,2011-01-04 15:15:00,5.02,16285,United Kingdom
536488,S0014,WOODEN PICTURE FRAME,6,2011-01-04 15:15:00,8.65,16285,United Kingdom
536489,S0016,PARTY BUNTING,12,2011-01-03 19:32:00,10.52,16842,United Kingdom
536489,S0019,BALLOONS PASTEL,4,2011-01-03 19:32:00,11.81,16842,United Kingdom
536489,S0013,SCENTED CANDLE SET,4,2011-01-03 19:32:00,15.02,16842,United Kingdom
536489,S0015,LANTERN CREAM,4,2011-01-03 19:32:00,5.02,16842,United Kingdom
536490,S0016,PARTY BUNTING,6,2011-01-02 13:56:00,10.52,12407,United Kingdom
536490,S0022,SET OF 3 SNACK BOXES,4,2011-01-02 13:56:00,17.51,12407,United Kingdom
536490,S0019,BALLOONS PASTEL,7,2011-01-02 13:56:00,11.81,12407,United Kingdom
536490,S0021,LUNCH BOX SPACEBOY,8,2011-01-02 13:56:00,7.16,12407,United Kingdom
536490,S0023,WATER BOTTLE RETROSPOT,4,2011-01-02 13:56:00,16.2,12407,United Kingdom
536491,S0010,PINK GIFT BAG,5,2011-01-03 10:19:00,7.43,15258,United Kingdom
536491,S0011,RIBBON REEL HEARTS,4,2011-01-03 10:19:00,16.77,15258,United Kingdom
536491,S0008,JUMBO BAG RED RETROSPOT,9,2011-01-03 10:19:00,3.35,15258,United Kingdom
536491,S0009,RED RETROSPOT GIFT WRAP,3,2011-01-03 10:19:00,8.77,15258,United Kingdom
536492,S0001,CERAMIC TEA CUP,3,2011-01-02 21:27:00,8.57,13604,United Kingdom
536492,S0017,PAPER CUPS STARS,8,2011-01-02 21:27:00,2.27,13604,United Kingdom
536492,S0003,GLASS SUGAR BOWL,1,2011-01-02 21:27:00,12.92,13604,United Kingdom
536492,S0002,TEA TIME NAPKINS,1,2011-01-02 21:27:00,15.62,13604,United Kingdom
536493,S0013,SCENTED CANDLE SET,4,2011-01-03 09:04:00,15.02,12352,Germany
536493,S0015,LANTERN CREAM,1,2011-01-03 09:04:00,5.02,12352,Germany
536493,S0014,WOODEN PICTURE FRAME,9,2011-01-03 09:04:00,8.65,12352,Germany
536494,S0006,BAKING SET SPACEBOY,12,2011-01-04 11:04:00,13.99,16896,United Kingdom
536494,S0007,PAPER BUNTING,4,2011-01-04 11:04:00,14.41,16896,United Kingdom
536494,S0005,CAKE TINS PANTRY DESIGN,9,2011-01-04 11:04:00,17.59,16896,United Kingdom
536494,S0011,RIBBON REEL HEARTS,3,2011-01-04 11:04:00,16.77,16896,United Kingdom
536494,S0004,REGENCY CAKESTAND 3 TIER,11,2011-01-04 11:04:00,2.78,16896,United Kingdom
536494,S0010,PINK GIFT BAG,3,2011-01-04 11:04:00,7.43,16896,United Kingdom
536494,S0008,JUMBO BAG RED RETROSPOT,4,2011-01-04 11:04:00,3.35,16896,United Kingdom
536494,S0009,RED RETROSPOT GIFT WRAP,6,2011-01-04 11:04:00,8.77,16896,United Kingdom
536495,S0012,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-01-04 12:23:00,12.02,12475,United Kingdom
536495,S0022,SET OF 3 SNACK BOXES,3,2011-01-04 12:23:00,17.51,12475,United Kingdom
536495,S0014,WOODEN PICTURE FRAME,2,2011-01-04 12:23:00,8.65,12475,United Kingdom
536496,S0016,PARTY BUNTING,6,2011-01-04 21:45:00,10.52,12641,United Kingdom
536496,S0006,BAKING SET SPACEBOY,6,2011-01-04 21:45:00,13.99,12641,United Kingdom
536496,S0005,CAKE TINS PANTRY DESIGN,10,2011-01-04 21:45:00,17.59,12641,United Kingdom
536496,S0019,BALLOONS PASTEL,6,2011-01-04 21:45:00,11.81,12641,United Kingdom
536496,S0004,REGENCY CAKESTAND 3 TIER,12,2011-01-04 21:45:00,2.78,12641,United Kingdom
536496,S0018,PAPER PLATES STARS,2,2011-01-04 21:45:00,15.1,12641,United Kingdom
536497,S0008,JUMBO BAG RED RETROSPOT,5,2011-01-04 18:55:00,3.35,14129,United Kingdom
536497,S0011,RIBBON REEL HEARTS,10,2011-01-04 18:55:00,16.77,14129,United Kingdom
536498,S0016,PARTY BUNTING,11,2011-01-05 06:52:00,10.52,13906,United Kingdom
536498,S0019,BALLOONS PASTEL,4,2011-01-05 06:52:00,11.81,13906,United Kingdom
536498,S0013,SCENTED CANDLE SET,12,2011-01-05 06:52:00,15.02,13906,United Kingdom
536498,S0017,PAPER CUPS STARS,6,2011-01-05 06:52:00,2.27,13906,United Kingdom
536498,S0018,PAPER PLATES STARS,11,2011-01-05 06:52:00,15.1,13906,United Kingdom
536499,S0012,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-04 13:23:00,12.02,12403,United Kingdom
536499,S0013,SCENTED CANDLE SET,10,2011-01-04 13:23:00,15.02,12403,United Kingdom
536499,S0015,LANTERN CREAM,6,2011-01-04 13:23:00,5.02,12403,United Kingdom
536500,S0022,SET OF 3 SNACK BOXES,4,2011-01-05 04:48:00,17.51,16754,United Kingdom
536500,S0014,WOODEN PICTURE FRAME,11,2011-01-05 04:48:00,8.65,16754,United Kingdom
536500,S0012,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-01-05 04:48:00,12.02,16754,United Kingdom
536500,S0013,SCENTED CANDLE SET,2,2011-01-05 04:48:00,15.02,16754,United Kingdom
536500,S0020,LUNCH BAG RED RETROSPOT,12,2011-01-05 04:48:00,13.94,16754,United Kingdom
536500,S0021,LUNCH BOX SPACEBOY,2,2011-01-05 04:48:00,7.16,16754,United Kingdom
536500,S0023,WATER BOTTLE RETROSPOT,6,2011-01-05 04:48:00,16.2,16754,United Kingdom
536501,S0022,SET OF 3 SNACK BOXES,12,2011-01-04 21:08:00,17.51,18301,United Kingdom
536501,S0015,LANTERN CREAM,3,2011-01-04 21:08:00,5.02,18301,United Kingdom
536501,S0014,WOODEN PICTURE FRAME,5,2011-01-04 21:08:00,8.65,18301,United Kingdom
536501,S0012,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-01-04 21:08:00,12.02,18301,United Kingdom
536501,S0013,SCENTED CANDLE SET,3,2011-01-04 21:08:00,15.02,18301,United Kingdom
536501,S0020,LUNCH BAG RED RETROSPOT,10,2011-01-04 21:08:00,13.94,18301,United Kingdom
536501,S0021,LUNCH BOX SPACEBOY,2,2011-01-04 21:08:00,7.16,18301,United Kingdom
536501,S0023,WATER BOTTLE RETROSPOT,3,2011-01-04 21:08:00,16.2,18301,United Kingdom
536502,S0016,PARTY BUNTING,10,2011-01-04 05:44:00,10.52,18122,United Kingdom
536502,S0019,BALLOONS PASTEL,12,2011-01-04 05:44:00,11.81,18122,United Kingdom
536502,S0017,PAPER CUPS STARS,8,2011-01-04 05:44:00,2.27,18122,United Kingdom
536502,S0018,PAPER PLATES STARS,4,2011-01-04 05:44:00,15.1,18122,United Kingdom
536503,S0023,WATER BOTTLE RETROSPOT,7,2011-01-03 08:49:00,16.2,15986,United Kingdom
536503,S0020,LUNCH BAG RED RETROSPOT,5,2011-01-03 08:49:00,13.94,15986,United Kingdom
536504,S0010,PINK GIFT BAG,4,2011-01-03 17:02:00,7.43,18466,United Kingdom
536504,S0011,RIBBON REEL HEARTS,12,2011-01-03 17:02:00,16.77,18466,United Kingdom
536504,S0008,JUMBO BAG RED RETROSPOT,5,2011-01-03 17:02:00,3.35,18466,United Kingdom
536505,S0016,PARTY BUNTING,2,2011-01-05 14:39:00,10.52,15216,United Kingdom
536505,S0017,PAPER CUPS STARS,10,2011-01-05 14:39:00,2.27,15216,United Kingdom
536505,S0018,PAPER PLATES STARS,8,2011-01-05 14:39:00,15.1,15216,United Kingdom
536506,S0006,BAKING SET SPACEBOY,3,2011-01-04 05:47:00,13.99,13838,United Kingdom
536506,S0007,PAPER BUNTING,6,2011-01-04 05:47:00,14.41,13838,United Kingdom
536506,S0000,VINTAGE TEA SET,2,2011-01-04 05:47:00,14.2,13838,United Kingdom
536506,S0001,CERAMIC TEA CUP,5,2011-01-04 05:47:00,8.57,13838,United Kingdom
536506,S0004,REGENCY CAKESTAND 3 TIER,5,2011-01-04 05:47:00,2.78,13838,United Kingdom
536507,S0016,PARTY BUNTING,9,2011-01-04 21:41:00,10.52,16539,United Kingdom
536507,S0006,BAKING SET SPACEBOY,10,2011-01-04 21:41:00,13.99,16539,United Kingdom
536507,S0007,PAPER BUNTING,9,2011-01-04 21:41:00,14.41,16539,United Kingdom
536507,S0004,REGENCY CAKESTAND 3 TIER,2,2011-01-04 21:41:00,2.78,16539,United Kingdom
536507,S0017,PAPER CUPS STARS,8,2011-01-04 21:41:00,2.27,16539,United Kingdom
536507,S0018,PAPER PLATES STARS,10,2011-01-04 21:41:00,15.1,16539,United Kingdom
536508,S0006,BAKING SET SPACEBOY,5,2011-01-05 03:25:00,13.99,14364,United Kingdom
536508,S0007,PAPER BUNTING,8,2011-01-05 03:25:00,14.41,14364,United Kingdom
536508,S0005,CAKE TINS PANTRY DESIGN,1,2011-01-05 03:25:00,17.59,14364,United Kingdom
536508,S0011,RIBBON REEL HEARTS,1,2011-01-05 03:25:00,16.77,14364,United Kingdom
536508,S0010,PINK GIFT BAG,11,2011-01-05 03:25:00,7.43,14364,United Kingdom
536509,S0000,VINTAGE TEA SET,8,2011-01-06 01:44:00,14.2,15846,United Kingdom
536509,S0001,CERAMIC TEA CUP,1,2011-01-06 01:44:00,8.57,15846,United Kingdom
536509,S0011,RIBBON REEL HEARTS,8,2011-01-06 01:44:00,16.77,15846,United Kingdom
536509,S0010,PINK GIFT BAG,7,2011-01-06 01:44:00,7.43,15846,United Kingdom
536509,S0008,JUMBO BAG RED RETROSPOT,9,2011-01-06 01:44:00,3.35,15846,United Kingdom
536509,S0003,GLASS SUGAR BOWL,4,2011-01-06 01:44:00,12.92,15846,United Kingdom
536510,S0006,BAKING SET SPACEBOY,4,2011-01-04 03:23:00,13.99,13239,United Kingdom
536510,S0007,PAPER BUNTING,12,2011-01-04 03:23:00,14.41,13239,United Kingdom
536510,S0000,VINTAGE TEA SET,3,2011-01-04 03:23:00,14.2,13239,United Kingdom
536510,S0001,CERAMIC TEA CUP,7,2011-01-04 03:23:00,8.57,13239,United Kingdom
536510,S0005,CAKE TINS PANTRY DESIGN,6,2011-01-04 03:23:00,17.59,13239,United Kingdom
536510,S0004,REGENCY CAKESTAND 3 TIER,5,2011-01-04 03:23:00,2.78,13239,United Kingdom
536510,S0003,GLASS SUGAR BOWL,10,2011-01-04 03:23:00,12.92,13239,United Kingdom
536510,S0018,PAPER PLATES STARS,12,2011-01-04 03:23:00,15.1,13239,United Kingdom
536511,S0001,CERAMIC TEA CUP,9,2011-01-04 12:37:00,8.57,15358,United Kingdom
536511,S0003,GLASS SUGAR BOWL,4,2011-01-04 12:37:00,12.92,15358,United Kingdom
536511,S0002,TEA TIME NAPKINS,3,2011-01-04 12:37:00,15.62,15358,United Kingdom
536512,S0016,PARTY BUNTING,3,2011-01-05 14:25:00,10.52,16913,United Kingdom
536512,S0018,PAPER PLATES STARS,7,2011-01-05 14:25:00,15.1,16913,United Kingdom
536513,S0016,PARTY BUNTING,1,2011-01-05 15:53:00,10.52,14171,United Kingdom
536513,S0019,BALLOONS PASTEL,2,2011-01-05 15:53:00,11.81,14171,United Kingdom
536513,S0018,PAPER PLATES STARS,12,2011-01-05 15:53:00,15.1,14171,United Kingdom
536514,S0001,CERAMIC TEA CUP,12,2011-01-06 05:10:00,8.57,18061,United Kingdom
536514,S0003,GLASS SUGAR BOWL,12,2011-01-06 05:10:00,12.92,18061,United Kingdom
536514,S0018,PAPER PLATES STARS,4,2011-01-06 05:10:00,15.1,18061,United Kingdom
536514,S0002,TEA TIME NAPKINS,10,2011-01-06 05:10:00,15.62,18061,United Kingdom
536515,S0000,VINTAGE TEA SET,2,2011-01-06 01:12:00,14.2,16944,Netherlands
536515,S0001,CERAMIC TEA CUP,1,2011-01-06 01:12:00,8.57,16944,Netherlands
536515,S0015,LANTERN CREAM,2,2011-01-06 01:12:00,5.02,16944,Netherlands
536515,S0012,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-01-06 01:12:00,12.02,16944,Netherlands
536515,S0013,SCENTED CANDLE SET,10,2011-01-06 01:12:00,15.02,16944,Netherlands
536515,S0002,TEA TIME NAPKINS,2,2011-01-06 01:12:00,15.62,16944,Netherlands
536516,S0016,PARTY BUNTING,12,2011-01-05 11:28:00,10.52,18222,United Kingdom
536516,S0006,BAKING SET SPACEBOY,8,2011-01-05 11:28:00,13.99,18222,United Kingdom
536516,S0007,PAPER BUNTING,7,2011-01-05 11:28:00,14.41,18222,United Kingdom
536516,S0005,CAKE TINS PANTRY DESIGN,3,2011-01-05 11:28:00,17.59,18222,United Kingdom
536516,S0019,BALLOONS PASTEL,3,2011-01-05 11:28:00,11.81,18222,United Kingdom
536516,S0004,REGENCY CAKESTAND 3 TIER,1,2011-01-05 11:28:00,2.78,18222,United Kingdom
536516,S0018,PAPER PLATES STARS,8,2011-01-05 11:28:00,15.1,18222,United Kingdom
536517,S0001,CERAMIC TEA CUP,4,2011-01-05 23:40:00,8.57,16809,United Kingdom
536517,S0002,TEA TIME NAPKINS,10,2011-01-05 23:40:00,15.62,16809,United Kingdom
536518,S0001,CERAMIC TEA CUP,3,2011-01-04 16:37:00,8.57,17988,United Kingdom
536518,S0011,RIBBON REEL HEARTS,2,2011-01-04 16:37:00,16.77,17988,United Kingdom
536518,S0008,JUMBO BAG RED RETROSPOT,6,2011-01-04 16:37:00,3.35,17988,United Kingdom
536518,S0003,GLASS SUGAR BOWL,7,2011-01-04 16:37:00,12.92,17988,United Kingdom
536518,S0009,RED RETROSPOT GIFT WRAP,7,2011-01-04 16:37:00,8.77,17988,United Kingdom
536519,S0001,CERAMIC TEA CUP,7,2011-01-05 19:19:00,8.57,14678,United Kingdom
536519,S0014,WOODEN PICTURE FRAME,4,2011-01-05 19:19:00,8.65,14678,United Kingdom
536519,S0012,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-01-05 19:19:00,12.02,14678,United Kingdom
536519,S0013,SCENTED CANDLE SET,8,2011-01-05 19:19:00,15.02,14678,United Kingdom
536519,S0003,GLASS SUGAR BOWL,11,2011-01-05 19:19:00,12.92,14678,United Kingdom
536519,S0021,LUNCH BOX SPACEBOY,3,2011-01-05 19:19:00,7.16,14678,United Kingdom
536520,S0011,RIBBON REEL HEARTS,7,2011-01-04 22:37:00,16.77,16129,United Kingdom
536520,S0010,PINK GIFT BAG,8,2011-01-04 22:37:00,7.43,16129,United Kingdom
536520,S0013,SCENTED CANDLE SET,2,2011-01-04 22:37:00,15.02,16129,United Kingdom
536520,S0008,JUMBO BAG RED RETROSPOT,6,2011-01-04 22:37:00,3.35,16129,United Kingdom
536520,S0009,RED RETROSPOT GIFT WRAP,8,2011-01-04 22:37:00,8.77,16129,United Kingdom
536521,S0011,RIBBON REEL HEARTS,3,2011-01-06 04:49:00,16.77,14126,United Kingdom
536521,S0010,PINK GIFT BAG,12,2011-01-06 04:49:00,7.43,14126,United Kingdom
536521,S0008,JUMBO BAG RED RETROSPOT,8,2011-01-06 04:49:00,3.35,14126,United Kingdom
536521,S0021,LUNCH BOX SPACEBOY,3,2011-01-06 04:49:00,7.16,14126,United Kingdom
536521,S0023,WATER BOTTLE RETROSPOT,6,2011-01-06 04:49:00,16.2,14126,United Kingdom
536521,S0009,RED RETROSPOT GIFT WRAP,3,2011-01-06 04:49:00,8.77,14126,United Kingdom
536522,S0013,SCENTED CANDLE SET,11,2011-01-05 12:15:00,15.02,17542,United Kingdom
536522,S0015,LANTERN CREAM,12,2011-01-05 12:15:00,5.02,17542,United Kingdom
536522,S0014,WOODEN PICTURE FRAME,4,2011-01-05 12:15:00,8.65,17542,United Kingdom
536523,S0001,CERAMIC TEA CUP,5,2011-01-06 14:20:00,8.57,14253,Germany
536523,S0003,GLASS SUGAR BOWL,10,2011-01-06 14:20:00,12.92,14253,Germany
536523,S0000,VINTAGE TEA SET,6,2011-01-06 14:20:00,14.2,14253,Germany
536523,S0002,TEA TIME NAPKINS,4,2011-01-06 14:20:00,15.62,14253,Germany
536524,S0011,RIBBON REEL HEARTS,7,2011-01-05 22:38:00,16.77,12266,United Kingdom
536524,S0009,RED RETROSPOT GIFT WRAP,7,2011-01-05 22:38:00,8.77,12266,United Kingdom
536524,S0008,JUMBO BAG RED RETROSPOT,4,2011-01-05 22:38:00,3.35,12266,United Kingdom
536525,S0022,SET OF 3 SNACK BOXES,7,2011-01-05 08:19:00,17.51,17713,United Kingdom
536525,S0015,LANTERN CREAM,4,2011-01-05 08:19:00,5.02,17713,United Kingdom
536525,S0014,WOODEN PICTURE FRAME,5,2011-01-05 08:19:00,8.65,17713,United Kingdom
536525,S0012,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-01-05 08:19:00,12.02,17713,United Kingdom
536525,S0013,SCENTED CANDLE SET,4,2011-01-05 08:19:00,15.02,17713,United Kingdom
536525,S0021,LUNCH BOX SPACEBOY,2,2011-01-05 08:19:00,7.16,17713,United Kingdom
536526,S0007,PAPER BUNTING,1,2011-01-06 21:35:00,14.41,17285,United Kingdom
536526,S0011,RIBBON REEL HEARTS,9,2011-01-06 21:35:00,16.77,17285,United Kingdom
536526,S0004,REGENCY CAKESTAND 3 TIER,7,2011-01-06 21:35:00,2.78,17285,United Kingdom
536526,S0010,PINK GIFT BAG,5,2011-01-06 21:35:00,7.43,17285,United Kingdom
536526,S0008,JUMBO BAG RED RETROSPOT,11,2011-01-06 21:35:00,3.35,17285,United Kingdom
536526,S0013,SCENTED CANDLE SET,11,2011-01-06 21:35:00,15.02,17285,United Kingdom
536526,S0009,RED RETROSPOT GIFT WRAP,4,2011-01-06 21:35:00,8.77,17285,United Kingdom
536527,S0001,CERAMIC TEA CUP,12,2011-01-06 03:03:00,8.57,14499,United Kingdom
536527,S0003,GLASS SUGAR BOWL,9,2011-01-06 03:03:00,12.92,14499,United Kingdom
536527,S0000,VINTAGE TEA SET,9,2011-01-06 03:03:00,14.2,14499,United Kingdom
536527,S0002,TEA TIME NAPKINS,9,2011-01-06 03:03:00,15.62,14499,United Kingdom
536528,S0006,BAKING SET SPACEBOY,9,2011-01-07 02:45:00,13.99,15703,United Kingdom
536528,S0005,CAKE TINS PANTRY DESIGN,11,2011-01-07 02:45:00,17.59,15703,United Kingdom
536528,S0015,LANTERN CREAM,1,2011-01-07 02:45:00,5.02,15703,United Kingdom
536528,S0004,REGENCY CAKESTAND 3 TIER,5,2011-01-07 02:45:00,2.78,15703,United Kingdom
536528,S0014,WOODEN PICTURE FRAME,3,2011-01-07 02:45:00,8.65,15703,United Kingdom
536528,S0013,SCENTED CANDLE SET,7,2011-01-07 02:45:00,15.02,15703,United Kingdom
536529,S0020,LUNCH BAG RED RETROSPOT,1,2011-01-07 04:12:00,13.94,12433,United Kingdom
536529,S0022,SET OF 3 SNACK BOXES,6,2011-01-07 04:12:00,17.51,12433,United Kingdom
536529,S0021,LUNCH BOX SPACEBOY,8,2011-01-07 04:12:00,7.16,12433,United Kingdom
536530,S0007,PAPER BUNTING,2,2011-01-06 01:25:00,14.41,16076,United Kingdom
536530,S0006,BAKING SET SPACEBOY,6,2011-01-06 01:25:00,13.99,16076,United Kingdom
536530,S0004,REGENCY CAKESTAND 3 TIER,2,2011-01-06 01:25:00,2.78,16076,United Kingdom
536530,S0005,CAKE TINS PANTRY DESIGN,11,2011-01-06 01:25:00,17.59,16076,United Kingdom
536531,S0023,WATER BOTTLE RETROSPOT,1,2011-01-05 19:27:00,16.2,18022,United Kingdom
536531,S0021,LUNCH BOX SPACEBOY,11,2011-01-05 19:27:00,7.16,18022,United Kingdom
536532,S0012,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-01-05 11:22:00,12.02,12462,United Kingdom
536532,S0022,SET OF 3 SNACK BOXES,9,2011-01-05 11:22:00,17.51,12462,United Kingdom
536532,S0014,WOODEN PICTURE FRAME,7,2011-01-05 11:22:00,8.65,12462,United Kingdom
536532,S0021,LUNCH BOX SPACEBOY,4,2011-01-05 11:22:00,7.16,12462,United Kingdom
536533,S0010,PINK GIFT BAG,5,2011-01-06 03:24:00,7.43,12340,United Kingdom
536533,S0008,JUMBO BAG RED RETROSPOT,4,2011-01-06 03:24:00,3.35,12340,United Kingdom
536534,S0012,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-01-05 16:27:00,12.02,16767,United Kingdom
536534,S0013,SCENTED CANDLE SET,3,2011-01-05 16:27:00,15.02,16767,United Kingdom
536534,S0015,LANTERN CREAM,5,2011-01-05 16:27:00,5.02,16767,United Kingdom
536534,S0014,WOODEN PICTURE FRAME,5,2011-01-05 16:27:00,8.65,16767,United Kingdom
536535,S0006,BAKING SET SPACEBOY,7,2011-01-07 03:53:00,13.99,13891,United Kingdom
536535,S0004,REGENCY CAKESTAND 3 TIER,2,2011-01-07 03:53:00,2.78,13891,United Kingdom
536535,S0007,PAPER BUNTING,2,2011-01-07 03:53:00,14.41,13891,United Kingdom
536535,S0005,CAKE TINS PANTRY DESIGN,1,2011-01-07 03:53:00,17.59,13891,United Kingdom
536536,S0006,BAKING SET SPACEBOY,5,2011-01-07 10:36:00,13.99,16449,Germany
536536,S0007,PAPER BUNTING,8,2011-01-07 10:36:00,14.41,16449,Germany
536536,S0004,REGENCY CAKESTAND 3 TIER,7,2011-01-07 10:36:00,2.78,16449,Germany
536536,S0005,CAKE TINS PANTRY DESIGN,3,2011-01-07 10:36:00,17.59,16449,Germany
536537,S0011,RIBBON REEL HEARTS,8,2011-01-07 12:10:00,16.77,12098,United Kingdom
536537,S0015,LANTERN CREAM,3,2011-01-07 12:10:00,5.02,12098,United Kingdom
536537,S0014,WOODEN PICTURE FRAME,12,2011-01-07 12:10:00,8.65,12098,United Kingdom
536537,S0012,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-01-07 12:10:00,12.02,12098,United Kingdom
536537,S0010,PINK GIFT BAG,2,2011-01-07 12:10:00,7.43,12098,United Kingdom
536537,S0013,SCENTED CANDLE SET,11,2011-01-07 12:10:00,15.02,12098,United Kingdom
536537,S0008,JUMBO BAG RED RETROSPOT,4,2011-01-07 12:10:00,3.35,12098,United Kingdom
536537,S0009,RED RETROSPOT GIFT WRAP,7,2011-01-07 12:10:00,8.77,12098,United Kingdom
536538,S0006,BAKING SET SPACEBOY,8,2011-01-06 22:54:00,13.99,17854,Germany
536538,S0004,REGENCY CAKESTAND 3 TIER,1,2011-01-06 22:54:00,2.78,17854,Germany
536538,S0005,CAKE TINS PANTRY DESIGN,5,2011-01-06 22:54:00,17.59,17854,Germany
536539,S0016,PARTY BUNTING,1,2011-01-06 14:17:00,10.52,17047,Germany
536539,S0019,BALLOONS PASTEL,8,2011-01-06 14:17:00,11.81,17047,Germany
536539,S0017,PAPER CUPS STARS,8,2011-01-06 14:17:00,2.27,17047,Germany
536539,S0018,PAPER PLATES STARS,7,2011-01-06 14:17:00,15.1,17047,Germany
536540,S0019,BALLOONS PASTEL,12,2011-01-06 02:53:00,11.81,13459,Germany
536540,S0009,RED RETROSPOT GIFT WRAP,2,2011-01-06 02:53:00,8.77,13459,Germany
536540,S0018,PAPER PLATES STARS,2,2011-01-06 02:53:00,15.1,13459,Germany
536541,S0016,PARTY BUNTING,12,2011-01-07 15:03:00,10.52,17730,United Kingdom
536541,S0019,BALLOONS PASTEL,4,2011-01-07 15:03:00,11.81,17730,United Kingdom
536541,S0017,PAPER CUPS STARS,5,2011-01-07 15:03:00,2.27,17730,United Kingdom
536541,S0018,PAPER PLATES STARS,11,2011-01-07 15:03:00,15.1,17730,United Kingdom
536542,S0001,CERAMIC TEA CUP,12,2011-01-07 11:00:00,8.57,15177,United Kingdom
536542,S0003,GLASS SUGAR BOWL,11,2011-01-07 11:00:00,12.92,15177,United Kingdom
536543,S0012,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-01-05 21:32:00,12.02,16162,United Kingdom
536543,S0014,WOODEN PICTURE FRAME,11,2011-01-05 21:32:00,8.65,16162,United Kingdom
536544,S0012,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-08 06:34:00,12.02,13500,Netherlands
536544,S0015,LANTERN CREAM,10,2011-01-08 06:34:00,5.02,13500,Netherlands
536545,S0020,LUNCH BAG RED RETROSPOT,3,2011-01-05 23:58:00,13.94,12345,United Kingdom
536545,S0022,SET OF 3 SNACK BOXES,11,2011-01-05 23:58:00,17.51,12345,United Kingdom
536545,S0004,REGENCY CAKESTAND 3 TIER,5,2011-01-05 23:58:00,2.78,12345,United Kingdom
536545,S0005,CAKE TINS PANTRY DESIGN,9,2011-01-05 23:58:00,17.59,12345,United Kingdom
536546,S0019,BALLOONS PASTEL,3,2011-01-08 05:03:00,11.81,14092,United Kingdom
536546,S0011,RIBBON REEL HEARTS,5,2011-01-08 05:03:00,16.77,14092,United Kingdom
536546,S0010,PINK GIFT BAG,1,2011-01-08 05:03:00,7.43,14092,United Kingdom
536546,S0017,PAPER CUPS STARS,9,2011-01-08 05:03:00,2.27,14092,United Kingdom
536546,S0009,RED RETROSPOT GIFT WRAP,9,2011-01-08 05:03:00,8.77,14092,United Kingdom
536546,S0018,PAPER PLATES STARS,9,2011-01-08 05:03:00,15.1,14092,United Kingdom
536547,S0022,SET OF 3 SNACK BOXES,10,2011-01-08 02:47:00,17.51,17714,United Kingdom
536547,S0011,RIBBON REEL HEARTS,10,2011-01-08 02:47:00,16.77,17714,United Kingdom
536547,S0010,PINK GIFT BAG,12,2011-01-08 02:47:00,7.43,17714,United Kingdom
536547,S0021,LUNCH BOX SPACEBOY,6,2011-01-08 02:47:00,7.16,17714,United Kingdom
536547,S0023,WATER BOTTLE RETROSPOT,10,2011-01-08 02:47:00,16.2,17714,United Kingdom
536548,S0016,PARTY BUNTING,7,2011-01-07 19:17:00,10.52,15375,France
536548,S0019,BALLOONS PASTEL,8,2011-01-07 19:17:00,11.81,15375,France
536548,S0018,PAPER PLATES STARS,7,2011-01-07 19:17:00,15.1,15375,France
536549,S0010,PINK GIFT BAG,10,2011-01-07 11:46:00,7.43,17019,United Kingdom
536549,S0008,JUMBO BAG RED RETROSPOT,5,2011-01-07 11:46:00,3.35,17019,United Kingdom
